"var","level","count_ukb_img","dist_ukb_img","count_ukb","dist_ukb","count_census","dist_census","count_hse16","dist_hse16","diff_ukb","diff_census","diff_hse"
"demo_ethnicity_full","03-White Other",723,0.0246648244806059,16336,0.0325068651251642,33004,0.031353787458485,NA,NA,-0.00784204064455829,-0.00668896297787914,NA
"demo_ethnicity_full","04-Mixed",119,0.00405963224507897,2958,0.0058860986190154,9490,0.00901549639380144,NA,NA,-0.00182646637393643,-0.00495586414872247,NA
"demo_ethnicity_full","05-Asian Indian",185,0.00631119298604715,5951,0.0118418434353484,21655,0.0205722417711033,NA,NA,-0.00553065044930128,-0.0142610487850561,NA
"demo_ethnicity_full","05-Asian Pakistani",55,0.00187630061747348,1837,0.00365543041349942,11412,0.0108413956634417,NA,NA,-0.00177912979602595,-0.00896509504596826,NA
"demo_ethnicity_full","06-Asian Bangladeshi",7,0.000238801896769351,236,0.000469614359055996,3783,0.00359384856246057,NA,NA,-0.000230812462286644,-0.00335504666569122,NA
"demo_ethnicity_full","07-Asian Other",38,0.00129635315389077,1858,0.00369721813189,17096,0.0162411935035226,NA,NA,-0.00240086497799923,-0.0149448403496318,NA
"demo_ethnicity_full","08-Black Carribean",97,0.00330911199808958,4517,0.00898833923667768,NA,NA,NA,NA,-0.00567922723858809,NA,NA
"demo_ethnicity_full","08-Black Carribean/Other",NA,NA,NA,NA,15642,0.0148598940560424,NA,NA,NA,NA,NA
"demo_ethnicity_full","09-Black African",65,0.00221744618428684,3394,0.00675369124845783,12328,0.0117115953153619,NA,NA,-0.004536245064171,-0.00949414913107504,NA
"demo_ethnicity_full","10-Black Other",2,6.82291133626719e-05,150,0.000298483702789828,NA,NA,NA,NA,-0.000230254589427156,NA,NA
"demo_ethnicity_full","11-Other",298,0.0101661378910381,8910,0.0177299319457158,7405,0.00703474718610113,NA,NA,-0.00756379405467766,0.00313139070493698,NA
"demo_hh_accom_type","01-House",27751,0.946713062463753,447824,0.891121104787679,916575,0.870745901701639,NA,NA,0.0555919576760747,0.075967160762114,NA
"demo_hh_accom_type","02-Flat or apartment",NA,NA,NA,NA,129646,0.12316365073454,NA,NA,NA,NA,NA
"demo_hh_accom_type","02-Flat, apartment or temp",1550,0.0528775628560707,53772,0.107000437776097,NA,NA,NA,NA,-0.0541228749200267,NA,NA
"demo_hh_accom_type","03-Other",2,6.82291133626719e-05,81,0.000161181199506507,6411,0.00609044756382097,NA,NA,-9.29520861438351e-05,-0.0060222184504583,NA
"demo_hh_accom_type","99-DNK/Refused",10,0.000341145566813359,863,0.00171727623671748,NA,NA,NA,NA,-0.00137613066990412,NA,NA
"demo_hh_ownrent","01-Own outright",15351,0.523692559615188,259114,0.515608707764556,NA,NA,1436,0.35774788241156,0.00808385185063176,NA,0.165944677203628
"demo_hh_ownrent","02-Own with mortgage",12452,0.424794459795995,183373,0.36489234687786,355124,0.337367665052934,1437,0.357997010463378,0.0599021129181345,0.087426794743061,0.0667974493326168
"demo_hh_ownrent","03-Rent from LA",510,0.0173984239074813,30547,0.0607852111274724,246312,0.233996306401477,652,0.16243148978575,-0.0433867872199911,-0.216597882493996,-0.145033065878269
"demo_hh_ownrent","04-Rent private",547,0.0186606625046908,15904,0.0316472320611295,9427,0.00895564641774143,426,0.106128550074738,-0.0129865695564387,0.00970501608694932,-0.0874678875700477
"demo_hh_ownrent","05-Shared",45,0.00153515505066012,1490,0.00296493811437895,435358,0.413589934564026,31,0.00772296960637768,-0.00142978306371884,-0.412054779513366,-0.00618781455571756
"demo_hh_ownrent","06-Rent free",165,0.00562890185242043,3633,0.00722927528156963,NA,NA,27,0.00672645739910314,-0.0016003734291492,NA,-0.00109755554668271
"demo_hh_ownrent","99-DNK/Refused",243,0.00828983727356463,8479,0.016872288773033,6411,0.00609044756382097,5,0.00124564025909317,-0.00858245149946836,0.00219938970974366,0.00704419701447146
"demo_hh_size",NA,23,0.000784634803670726,2431,0.00483742587654714,NA,NA,NA,NA,-0.00405279107287641,NA,NA
"demo_hh_size","1",4472,0.152560297478934,92925,0.184910653878298,164821,0.156579887368045,NA,NA,-0.032350356399364,-0.00401958988911078,NA
"demo_hh_size","2",13398,0.457066830416539,232762,0.463171090858439,402237,0.382124997150001,NA,NA,-0.00610426044190038,0.0749418332665376,NA
"demo_hh_size","3",4914,0.167638931532085,78312,0.155832371552513,205089,0.194834472066211,NA,NA,0.0118065599795715,-0.0271955405341265,NA
"demo_hh_size","4",4746,0.16190768600962,67126,0.1335734468898,178434,0.169512232195107,NA,NA,0.0283342391198205,-0.00760454618548681,NA
"demo_hh_size","5 or more",1709,0.0583017773684031,26863,0.0534544513869543,95640,0.0908579636568145,NA,NA,0.00484732598144882,-0.0325561862884114,NA
"demo_hh_size","99-DNK/Refused",51,0.00173984239074813,2121,0.00422055955744816,6411,0.00609044756382097,NA,NA,-0.00248071716670003,-0.00435060517307284,NA
"demo_income_bucket","01-Under 18k",3294,0.112373349708321,97208,0.193433358538624,NA,NA,3502,0.872446437468859,-0.0810600088303032,NA,-0.760073087760538
"demo_income_bucket","02-18k to 31k",6032,0.205779005901818,108179,0.215264456560672,NA,NA,70,0.0174389636273044,-0.00948545065885348,NA,0.188340042274514
"demo_income_bucket","03-31k to 52k",8115,0.276839627469041,110776,0.22043220440164,NA,NA,72,0.0179372197309417,0.0564074230674014,NA,0.258902407738099
"demo_income_bucket","04-52k to 100k",7214,0.246102411899157,86272,0.171671906713893,NA,NA,125,0.0311410064773293,0.074430505185264,NA,0.214961405421828
"demo_income_bucket","05-Over 100k",1708,0.0582676628117218,22932,0.0456321884825089,NA,NA,38,0.00946686596910812,0.0126354743292129,NA,0.0488007968426136
"demo_income_bucket","06-DNK/Refused",2950,0.100637942209941,77173,0.153565885302662,NA,NA,207,0.0515695067264574,-0.0529279430927215,NA,0.0490684354834836
"demo_occupation","01-manager",4166,0.142121243134445,55862,0.111159310701636,116546,0.110718655712538,363,0.0904334828101644,0.0309619324328098,0.0314025874219078,0.051687760324281
"demo_occupation","02-professional",6698,0.228499300651588,75247,0.149733354558841,163048,0.154895538041785,719,0.179123069257598,0.0787659460927469,0.0736037626098032,0.0493762313939896
"demo_occupation","03-assoc professional",4285,0.146180875379524,56169,0.111770207346679,101527,0.0964506114197554,435,0.108370702541106,0.0344106680328456,0.049730263959769,0.0378101728384183
"demo_occupation","04-admin",3039,0.10367413775458,50799,0.101084490786803,134915,0.12816919873232,489,0.121823617339312,0.00258964696777685,-0.0244950609777406,-0.0181494795847325
"demo_occupation","05-skilled trades",1020,0.0347968478149626,24065,0.047886735384248,122776,0.116637153345139,411,0.102391629297459,-0.0130898875692854,-0.081840305530176,-0.0675947814824962
"demo_occupation","06-personal service",982,0.0335004946610719,20005,0.0398077764954034,92721,0.0880849147660341,369,0.0919282511210762,-0.00630728183433148,-0.0545844201049622,-0.0584277564600044
"demo_occupation","07-sales customer service",535,0.0182512878245147,11450,0.0227842559796235,69428,0.0659565736173705,268,0.0667663178873941,-0.00453296815510879,-0.0477052857928558,-0.0485150300628794
"demo_occupation","08-industrial",652,0.022242690956231,14912,0.0296732598400127,96143,0.0913358134656746,344,0.0857000498256104,-0.00743056888378171,-0.0690931225094436,-0.0634573588693793
"demo_occupation","09-elementary",553,0.0188653498447788,16574,0.032980459266924,124689,0.118454502618199,503,0.125311410064773,-0.0141151094221453,-0.0995891527734202,-0.106446060219995
"demo_occupation","10-unemployed/DNK",7383,0.251867771978303,177457,0.35312014963983,30839,0.0292970382811847,113,0.0281514698555057,-0.101252377661527,0.222570733697118,0.223716302122797
"demo_sex","Female",14108,0.481288165660287,229136,0.455955744816333,533590,0.506910297235881,2196,0.547085201793722,0.0253324208439542,-0.0256221315755938,-0.0657970361334347
"demo_sex","Male",15205,0.518711834339713,273404,0.544044255183667,519042,0.493089702764119,1818,0.452914798206278,-0.0253324208439542,0.0256221315755939,0.0657970361334348
"demo_white",NA,10,0.000341145566813359,898,0.0017869224340351,NA,NA,NA,NA,-0.00144577686722174,NA,NA
"demo_white","01-White",28447,0.970456793913963,472729,0.94067934890755,953821,0.906129587548165,3584,0.892874937717987,0.0297774450064134,0.0643272063657981,0.077581856195976
"demo_white","02-Non-white",856,0.0292020605192236,28913,0.0575337286584153,98686,0.093751662499335,416,0.103637269556552,-0.0283316681391917,-0.0645496019801114,-0.0744352090373285
"demo_white","99-DNK/Refused",NA,NA,NA,NA,125,0.000118749952500019,14,0.00348779272546089,NA,NA,NA
"demo_year_immigrated","00-Born in UK",27756,0.94688363524716,457981,0.911332431249254,917674,0.871789951284019,NA,NA,0.0355512039979062,0.0750936839631405,NA
"demo_year_immigrated","01-Before 1941",11,0.000375260123494695,696,0.0013849643809448,NA,NA,NA,NA,-0.00100970425745011,NA,NA
"demo_year_immigrated","02-1941 to 1950",85,0.00289973731791355,1816,0.00361364269510885,1936,0.00183919926432029,NA,NA,-0.000713905377195293,0.00106053805359326,NA
"demo_year_immigrated","03-1951 to 1960",246,0.00839218094360864,5419,0.0107832212361205,8068,0.00766459693416123,NA,NA,-0.00239104029251187,0.000727584009447411,NA
"demo_year_immigrated","04-1961 to 1970",466,0.0158973834135025,12540,0.0249532375532296,26147,0.024839640064144,NA,NA,-0.00905585413972705,-0.00894225665064143,NA
"demo_year_immigrated","05-1971 to 1980",324,0.0110531163647528,8099,0.0161161300592988,23374,0.0222052911178836,NA,NA,-0.00506301369454592,-0.0111521747531307,NA
"demo_year_immigrated","06-1981 to 1990",161,0.00549244362569508,5791,0.0115234608190393,20070,0.019066492373403,NA,NA,-0.0060310171933442,-0.013574048747708,NA
"demo_year_immigrated","07-1991 to 2000",173,0.00590181830587112,5529,0.011002109284833,24023,0.0228218408712637,NA,NA,-0.00510029097896193,-0.0169200225653925,NA
"demo_year_immigrated","08-2001 to 2003",50,0.0017057278340668,2182,0.00434194292991603,9311,0.00884544646182142,NA,NA,-0.00263621509584923,-0.00713971862775462,NA
"demo_year_immigrated","09-2004 to 2006",30,0.00102343670044008,1875,0.00373104628487285,10011,0.00951044619582152,NA,NA,-0.00270760958443277,-0.00848700949538144,NA
"demo_year_immigrated","10-2007 to 2009",11,0.000375260123494695,612,0.0012178135073825,8002,0.00760189695924122,NA,NA,-0.000842553383887802,-0.00722663683574652,NA
"demo_year_immigrated","11-2010-2011",NA,NA,NA,NA,4016,0.00381519847392061,NA,NA,NA,NA,NA
"health_BMI_bucket","01-Underweight",133,0.00453723603861768,2626,0.00522545469017392,NA,NA,25,0.00622820129546587,-0.000688218651556238,NA,-0.00169096525684819
"health_BMI_bucket","02-Healthy",10824,0.36925596151878,157438,0.313284514665499,NA,NA,931,0.231938216243149,0.0559714468532808,NA,0.137317745275631
"health_BMI_bucket","03-Overweight",12696,0.433118411626241,214227,0.426288454650376,NA,NA,1281,0.319133034379671,0.00682995697586486,NA,0.11398537724657
"health_BMI_bucket","04-Obese",5613,0.191485006652339,125144,0.249022963346201,NA,NA,1091,0.271798704534131,-0.0575379566938627,NA,-0.080313697881792
"health_BMI_bucket","99-DNK/Refused",47,0.00160338416402279,3105,0.00617861264774943,NA,NA,686,0.170901843547583,-0.00457522848372664,NA,-0.169298459383561
"health_alc_freq","01-Every day or almost",6392,0.218060246307099,101775,0.202521192342898,NA,NA,591,0.147234678624813,0.0155390539642012,NA,0.0708255676822861
"health_alc_freq","02-Three to four times pw",8259,0.281752123631153,115445,0.229723007123811,NA,NA,651,0.162182361733931,0.0520291165073424,NA,0.119569761897222
"health_alc_freq","03-Once or twice pw",7583,0.25869068331457,129297,0.257286982130776,NA,NA,1040,0.25909317389138,0.00140370118379468,NA,-0.0004024905768098
"health_alc_freq","04-One to three times pm",3209,0.109473612390407,55860,0.111155330918932,NA,NA,513,0.12780269058296,-0.00168171852852485,NA,-0.0183290781925527
"health_alc_freq","05-Special occasions",2432,0.082966601849009,58013,0.115439566999642,NA,NA,578,0.143996013951171,-0.0324729651506328,NA,-0.0610294121021619
"health_alc_freq","06-Never",1424,0.0485791287142224,40648,0.0808851036733394,NA,NA,633,0.157698056801196,-0.0323059749591171,NA,-0.109118928086973
"health_alc_freq","99-DNK/Refused",14,0.000477603793538703,1502,0.00298881681060214,NA,NA,8,0.00199302441454908,-0.00251121301706344,NA,-0.00151542062101038
"health_alc_weekly_total","-1",14,0.000477603793538703,483,0.000961117522983245,NA,NA,NA,NA,-0.000483513729444542,NA,NA
"health_alc_weekly_total","-10",NA,NA,14,2.78584789270506e-05,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-11",1,3.41145566813359e-05,14,2.78584789270506e-05,NA,NA,NA,NA,6.25607775428535e-06,NA,NA
"health_alc_weekly_total","-12",1,3.41145566813359e-05,28,5.57169578541012e-05,NA,NA,NA,NA,-2.16024011727652e-05,NA,NA
"health_alc_weekly_total","-13",NA,NA,6,1.19393481115931e-05,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-14",NA,NA,5,9.94945675966092e-06,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-15",NA,NA,35,6.96461973176265e-05,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-16",NA,NA,4,7.95956540772874e-06,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-18",NA,NA,17,3.38281529828471e-05,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-2",6,0.000204687340088016,246,0.000489513272575317,NA,NA,NA,NA,-0.000284825932487302,NA,NA
"health_alc_weekly_total","-3",3,0.000102343670044008,213,0.000423846857961555,NA,NA,NA,NA,-0.000321503187917548,NA,NA
"health_alc_weekly_total","-4",5,0.00017057278340668,84,0.000167150873562303,NA,NA,NA,NA,3.42190984437614e-06,NA,NA
"health_alc_weekly_total","-5",1,3.41145566813359e-05,96,0.00019102956978549,NA,NA,NA,NA,-0.000156915013104154,NA,NA
"health_alc_weekly_total","-6",2,6.82291133626719e-05,92,0.000183070004377761,NA,NA,NA,NA,-0.000114840891015089,NA,NA
"health_alc_weekly_total","-7",NA,NA,17,3.38281529828471e-05,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-8",NA,NA,19,3.78079356867115e-05,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","-9",NA,NA,37,7.36259800214908e-05,NA,NA,NA,NA,NA,NA,NA
"health_alc_weekly_total","0",7126,0.2431003309112,157208,0.312826839654555,NA,NA,679,0.169157947184853,-0.0697265087433551,NA,0.0739423837263468
"health_alc_weekly_total","0.029",NA,NA,NA,NA,NA,NA,24,0.00597907324364723,NA,NA,NA
"health_alc_weekly_total","0.0435",NA,NA,NA,NA,NA,NA,33,0.00822122571001495,NA,NA,NA
"health_alc_weekly_total","0.058",NA,NA,NA,NA,NA,NA,59,0.0146985550572995,NA,NA,NA
"health_alc_weekly_total","0.06525",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.0725",NA,NA,NA,NA,NA,NA,13,0.00323866467364225,NA,NA,NA
"health_alc_weekly_total","0.087",NA,NA,NA,NA,NA,NA,31,0.00772296960637768,NA,NA,NA
"health_alc_weekly_total","0.1015",NA,NA,NA,NA,NA,NA,7,0.00174389636273044,NA,NA,NA
"health_alc_weekly_total","0.115",NA,NA,NA,NA,NA,NA,10,0.00249128051818635,NA,NA,NA
"health_alc_weekly_total","0.116",NA,NA,NA,NA,NA,NA,32,0.00797209765819631,NA,NA,NA
"health_alc_weekly_total","0.1305",NA,NA,NA,NA,NA,NA,10,0.00249128051818635,NA,NA,NA
"health_alc_weekly_total","0.144",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.145",NA,NA,NA,NA,NA,NA,20,0.0049825610363727,NA,NA,NA
"health_alc_weekly_total","0.1585",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.1595",NA,NA,NA,NA,NA,NA,6,0.00149476831091181,NA,NA,NA
"health_alc_weekly_total","0.1725",NA,NA,NA,NA,NA,NA,11,0.00274040857000498,NA,NA,NA
"health_alc_weekly_total","0.173",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.174",NA,NA,NA,NA,NA,NA,13,0.00323866467364225,NA,NA,NA
"health_alc_weekly_total","0.2015",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.202",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.203",NA,NA,NA,NA,NA,NA,7,0.00174389636273044,NA,NA,NA
"health_alc_weekly_total","0.2175",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.23",NA,NA,NA,NA,NA,NA,23,0.0057299451918286,NA,NA,NA
"health_alc_weekly_total","0.2305",NA,NA,NA,NA,NA,NA,7,0.00174389636273044,NA,NA,NA
"health_alc_weekly_total","0.231",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.232",NA,NA,NA,NA,NA,NA,5,0.00124564025909317,NA,NA,NA
"health_alc_weekly_total","0.2415",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.259",NA,NA,NA,NA,NA,NA,6,0.00149476831091181,NA,NA,NA
"health_alc_weekly_total","0.2595",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.261",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.2735",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.2755",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.2875",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.288",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.2885",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.29",NA,NA,NA,NA,NA,NA,7,0.00174389636273044,NA,NA,NA
"health_alc_weekly_total","0.3025",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.317",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.3175",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.3315",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.3335",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.345",NA,NA,NA,NA,NA,NA,15,0.00373692077727952,NA,NA,NA
"health_alc_weekly_total","0.346",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.348",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.37375",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.374",NA,NA,NA,NA,NA,NA,7,0.00174389636273044,NA,NA,NA
"health_alc_weekly_total","0.375",NA,NA,NA,NA,NA,NA,12,0.00298953662182362,NA,NA,NA
"health_alc_weekly_total","0.3885",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.3915",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.4025",NA,NA,NA,NA,NA,NA,4,0.000996512207274539,NA,NA,NA
"health_alc_weekly_total","0.403",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.404",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.406",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.4185",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.4315",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.432",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.433",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.435",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.446",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.46",NA,NA,NA,NA,NA,NA,22,0.00548081714000997,NA,NA,NA
"health_alc_weekly_total","0.4605",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.461",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.462",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.464",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.489",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.4895",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.49",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.491",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.5035",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.5075",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.5175",NA,NA,NA,NA,NA,NA,5,0.00124564025909317,NA,NA,NA
"health_alc_weekly_total","0.518",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.519",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.522",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.5465",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.547",NA,NA,NA,NA,NA,NA,4,0.000996512207274539,NA,NA,NA
"health_alc_weekly_total","0.548",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.551",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.5625",NA,NA,NA,NA,NA,NA,17,0.00423517688091679,NA,NA,NA
"health_alc_weekly_total","0.575",NA,NA,NA,NA,NA,NA,12,0.00298953662182362,NA,NA,NA
"health_alc_weekly_total","0.576",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.578",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.59",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.5915",NA,NA,NA,NA,NA,NA,5,0.00124564025909317,NA,NA,NA
"health_alc_weekly_total","0.604",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.6045",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.606",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.6205",NA,NA,NA,NA,NA,NA,4,0.000996512207274539,NA,NA,NA
"health_alc_weekly_total","0.6325",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.6335",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.634",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.636",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.663",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.6775",NA,NA,NA,NA,NA,NA,4,0.000996512207274539,NA,NA,NA
"health_alc_weekly_total","0.6785",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.69",NA,NA,NA,NA,NA,NA,21,0.00523168908819133,NA,NA,NA
"health_alc_weekly_total","0.6905",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.691",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.6915",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.692",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.7065",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.719",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.72",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.7335",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.735",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.7355",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.7475",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.748",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.75",NA,NA,NA,NA,NA,NA,31,0.00772296960637768,NA,NA,NA
"health_alc_weekly_total","0.754",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.7635",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.7765",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.777",NA,NA,NA,NA,NA,NA,2,0.00049825610363727,NA,NA,NA
"health_alc_weekly_total","0.7775",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.779",NA,NA,NA,NA,NA,NA,8,0.00199302441454908,NA,NA,NA
"health_alc_weekly_total","0.7915",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.7925",NA,NA,NA,NA,NA,NA,4,0.000996512207274539,NA,NA,NA
"health_alc_weekly_total","0.7935",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.805",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.806",NA,NA,NA,NA,NA,NA,3,0.000747384155455904,NA,NA,NA
"health_alc_weekly_total","0.808",NA,NA,NA,NA,NA,NA,6,0.00149476831091181,NA,NA,NA
"health_alc_weekly_total","0.81525",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.8215",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
"health_alc_weekly_total","0.834",NA,NA,NA,NA,NA,NA,1,0.000249128051818635,NA,NA,NA
